year,sex,occupation,people,n.by.year,proportion
1960,F,Sports Instructor / Official,41355,86907504,4.758507389649575e-4
1960,F,Stationary Engineer,2889,86907504,3.324223878297091e-5
1960,F,Statistician / Actuary,10469,86907504,1.2046140457560488e-4
1960,F,Stock Broker,2392,86907504,2.7523515115564706e-5
1960,F,Stone Cutter,399,86907504,4.591088014678226e-6
1960,F,Street Car Conductor,99,86907504,1.1391421389803117e-6
1960,F,Surveyor,5078,86907504,5.8429937189313364e-5
1960,F,Tailor,12553,86907504,1.4444092192545307e-4
1960,F,Taxi Cab Driver / Chauffeur,7277,86907504,8.373270045817908e-5
1960,F,Teacher,1680774,86907504,0.01933980292426762
1960,F,Teamster,100,86907504,1.1506486252326382e-6
1960,F,Technician,6772,86907504,7.792192490075425e-5
1960,F,Technician - Medical / Dental,137864,86907504,0.0015863302206907243
1960,F,Technician - Testing,66442,86907504,7.645139595770695e-4
1960,F,Telegraph Messenger,896,86907504,1.0309811682084437e-5
1960,F,Telegraph Operator,9559,86907504,1.0999050208598788e-4
1960,F,Telephone Operator,652281,86907504,0.007505462359153704
1960,F,Temperer,699,86907504,8.043033890376141e-6
1960,F,Textile Spinner,69634,86907504,8.012426636944953e-4
1960,F,Therapist,30066,86907504,3.4595401566244496e-4
1960,F,Ticket Agent,25404,86907504,2.923107767540994e-4
1960,F,Tool Maker,2486,86907504,2.8605124823283384e-5
1960,F,Truck / Tractor Driver,11548,86907504,1.3287690324186504e-4
1960,F,Typesetter,25304,86907504,2.911601281288668e-4
1960,F,Union Official,5282,86907504,6.077726038478795e-5
1960,F,Upholsterer,9070,86907504,1.0436383030860028e-4
1960,F,Usher,10360,86907504,1.1920719757410131e-4
1960,F,Veterinarian,598,86907504,6.8808787788911764e-6
1960,F,Waiter / Waitress,1661504,86907504,0.01911807293418529
1960,F,Weaver,42041,86907504,4.837441885340534e-4
1960,F,Welder,28594,86907504,3.2901646789902054e-4
1970,M,Accountant / Auditor,575667,109261808,0.005268693704940339
1970,M,Actor,11726,109261808,1.0732020835679381e-4
1970,M,Advertising Agent,53993,109261808,4.941616928030333e-4
1970,M,Agent,23236,109261808,2.1266351367716705e-4
1970,M,Apprentice,16425,109261808,1.5032700172781324e-4
1970,M,Apprentice - Auto Mechanic,4106,109261808,3.757946234973523e-5
1970,M,Apprentice - Bricklayer,4710,109261808,4.3107468988614944e-5
1970,M,Apprentice - Carpenter,9616,109261808,8.800879443620409e-5
1970,M,Apprentice - Construction,2603,109261808,2.3823512054642186e-5
1970,M,Apprentice - Electrician,22140,109261808,2.0263256123310717e-4
1970,M,Apprentice - Machinist,17724,109261808,1.6221587693295356e-4
1970,M,Apprentice - Mechanic,5309,109261808,4.8589713983133065e-5
1970,M,Apprentice - Metal Working,6807,109261808,6.229990263386452e-5
1970,M,Apprentice - Plumber,15327,109261808,1.4027774462600876e-4
1970,M,Apprentice - Printing,10015,109261808,9.166057365625874e-5
1970,M,Architect,57091,109261808,5.225156076494725e-4
1970,M,Artist / Art Teacher,70208,109261808,6.425667054676599e-4
1970,M,Auctioneer,5415,109261808,4.9559860843598707e-5
1970,M,Author,18231,109261808,1.6685610767121846e-4
1970,M,Baker,96872,109261808,8.866044025191309e-4
1970,M,Bank Teller,41973,109261808,3.8415069975777813e-4
1970,M,Barber / Beautician,227274,109261808,0.0020800863921270644
1970,M,Bartender,189712,109261808,0.0017363066150250781
1970,M,Bill Collector,40757,109261808,3.730214678490402e-4
1970,M,Blacksmith,21935,109261808,2.007563338142821e-4
1970,M,Blaster,10522,109261808,9.630080439452366e-5
1970,M,Boarding House Keeper,2103,109261808,1.9247347618483488e-5
1970,M,Boatman,6510,109261808,5.9581660958786256e-5
1970,M,Boilermaker,35752,109261808,3.272140618430916e-4
1970,M,Bookbinder,17835,109261808,1.632317854377808e-4
1970,M,Bookkeeper,337040,109261808,0.003084700923125856
1970,M,Bootblack,6012,109261808,5.502380118037219e-5
1970,M,Building Manager,62713,109261808,5.739700005696409e-4
1970,M,Bus Driver,196639,109261808,0.0017997047971236206
1970,M,Buyer - Farm,23538,109261808,2.154275169966069e-4
1970,M,Buyer - Store,544178,109261808,0.0049804960210799365
1970,M,Cabinet Maker,82235,109261808,7.526417648150212e-4
1970,M,Carpenter,1111775,109261808,0.010175330432020674
1970,M,Cashier,185135,109261808,0.0016944164057764814
1970,M,Cement / Concrete Finisher,88343,109261808,8.085441895671359e-4
1970,M,Chainman,16531,109261808,1.5129714858827889e-4
1970,M,Charwoman,275355,109261808,0.002520139516636957
1970,M,Chemist,104054,109261808,9.523364284801145e-4
1970,M,Chiropractor,14624,109261808,1.3384365742876963e-4
1970,M,Clergyman,230171,109261808,0.0021066006888701676
1970,M,Clerical Worker,2474020,109261808,0.022643044676690687
1970,M,College President / Dean,34354,109261808,3.1441910607959186e-4
1970,M,Constable,5110,109261808,4.67684005375419e-5
1970,M,Cook,433899,109261808,0.003971186345369647
1970,M,Counter Worker,64511,109261808,5.904258878820677e-4
1970,M,Craftsman,904916,109261808,0.00828208883382197
1970,M,Cranemen / Hoistmen,173610,109261808,0.0015889358155230233
1970,M,Creditor,46190,109261808,4.2274607061234057e-4
1970,M,Crossing Guard / Toll Collector,22533,109261808,2.0622942647992792e-4
1970,M,Dancer / Dance Teacher,1901,109261808,1.7398577186275373e-5
1970,M,Decorator,36665,109261808,3.355701381035174e-4
1970,M,Delivery Man,742046,109261808,0.006791449030387636
1970,M,Demonstrator,4512,109261808,4.12953078718961e-5
1970,M,Dentist,90658,109261808,8.297318309065506e-4
1970,M,Designer,94265,109261808,8.627442811489995e-4
1970,M,Dispatcher,59485,109261808,5.444262829698004e-4
1970,M,Doctor Office Attendant,25944,109261808,2.3744802026340255e-4
1970,M,Draftsman,290040,109261808,0.002654541466126938
1970,M,Dressmaker / Seamstress,6409,109261808,5.86572757426822e-5
1970,M,Dyer,25750,109261808,2.3567246846217297e-4
1970,M,Economist,61492,109261808,5.627950070165414e-4
1970,M,Editor / Reporter,159347,109261808,0.0014583961488171602
1970,M,Electrician,494793,109261808,0.0045285082597205425
1970,M,Electrotyper,6913,109261808,6.327004949433017e-5
1970,M,Elevator Operator,38849,109261808,3.555588243606586e-4
1970,M,Engineer,253425,109261808,0.0023194289444670364
1970,M,Engineer - Aeuronautical,70109,109261808,6.416606249093005e-4
1970,M,Engineer - Chemical,53196,109261808,4.8686728669179627e-4
1970,M,Engineer - Civil,188593,109261808,0.001726065159016955
1970,M,Engineer - Electrical,301011,109261808,0.002754951666185132
1970,M,Engineer - Industrial,187121,109261808,0.0017125929309169037
1970,M,Engineer - Mechanical,194229,109261808,0.0017776476845413358
1970,M,Engineer - Metallurgical,15622,109261808,1.4297768164334238e-4
1970,M,Engineer - Mining,17124,109261808,1.5672447960956312e-4
1970,M,Engraver,7511,109261808,6.874314215997597e-5
1970,M,Entertainer,55995,109261808,5.124846552054127e-4
1970,M,Farm Advisor,6811,109261808,6.23365119493538e-5
1970,M,Farm Foreman,38151,109261808,3.4917049880778104e-4
1970,M,Farm Laborer,1407937,109261808,0.01288590245550394
1970,M,Farm Manager,67090,109261808,6.140297440437742e-4
1970,M,Farmer,1655668,109261808,0.015153218039372002
1970,M,Fireman,292747,109261808,0.002679316820384301
1970,M,Fisherman,47863,109261808,4.380579168157276e-4
1970,M,Foremen,1664520,109261808,0.015234234454549755
1970,M,Forgemen,17428,109261808,1.595067875867476e-4
1970,M,Forrester,52191,109261808,4.776691961751173e-4
1970,M,Funeral Director,44275,109261808,4.0521936082185277e-4
1970,M,Furnaceman,79432,109261808,7.269877869859155e-4
1970,M,Furrier,3807,109261808,3.484291601691233e-5
1970,M,Gardener / Groundskeeper,543926,109261808,0.004978189634204113
1970,M,Glazier,28336,109261808,2.5934039092598575e-4
1970,M,Hospital Attendant,145853,109261808,0.0013348946230141094
1970,M,Household Worker,100857,109261808,9.230764330753157e-4
1970,M,Huckster,35059,109261808,3.2087149793457565e-4
1970,M,Human Resources,231098,109261808,0.002115084897734806
1970,M,Inspector,254269,109261808,0.0023271535100352725
1970,M,Insulation Worker,29951,109261808,2.7412140205477836e-4
1970,M,Insurance Agent,509645,109261808,0.0046644386481322
1970,M,Janitor,1471666,109261808,0.013469171222207855
1970,M,Jeweler,35357,109261808,3.235988919385262e-4
1970,M,Job Setter,91541,109261808,8.378133373008069e-4
1970,M,Laborer,4034593,109261808,0.03692592200194966
1970,M,Laundry / Dry Cleaning,141238,109261808,0.0012926566252683645
1970,M,Lawyer / Judge,281466,109261808,0.0025760693983756886
1970,M,Librarian,24742,109261808,2.2644692095887705e-4
1970,M,Library Attendant,32563,109261808,2.9802728506927144e-4
1970,M,Lithographer,32552,109261808,2.9792660945167593e-4
1970,M,Locomotive Engineer,66515,109261808,6.087671549421917e-4
1970,M,Locomotive Fireman,13918,109261808,1.2738211324491355e-4
1970,M,Longshoreman,57690,109261808,5.279978526439907e-4
1970,M,Loom Fixer,25537,109261808,2.3372302241236938e-4
1970,M,Lumberman,108184,109261808,9.901355467227854e-4
1970,M,Machinist,422413,109261808,0.0038660626959422088
1970,M,Mail Carrier,262603,109261808,0.0024034290188571657
1970,M,Manager / Owner,4393393,109261808,0.04020977760133715
1970,M,Mason,235386,109261808,0.002154330083939303
1970,M,Mathematician,6907,109261808,6.321513552109627e-5
1970,M,Meat Cutter,214449,109261808,0.0019627077743395935
1970,M,Mechanic,1218050,109261808,0.011147994182926207
1970,M,Mechanic - Airplane,157173,109261808,0.0014384989858487423
1970,M,Mechanic - Automobile,989179,109261808,0.00905329152159005
1970,M,Mechanic - Office Machines,72912,109261808,6.673146027384061e-4
1970,M,Mechanic - Radio / Television,144978,109261808,0.0013268863352508316
1970,M,Mechanic - Railroad,73929,109261808,6.766225212015529e-4
1970,M,Messenger,67815,109261808,6.206651824762043e-4
1970,M,Metal Filer,263025,109261808,0.0024072913016412833
1970,M,Metal Heater,9310,109261808,8.520818180127498e-5
1970,M,Metal Worker,261258,109261808,0.0023911191365238987
1970,M,Midwife,200,109261808,1.8304657744634795e-6
1970,M,Military,2108307,109261808,0.019295919027808875
1970,M,Miller,8412,109261808,7.698939047393395e-5
1970,M,Milliner,500,109261808,4.576164436158699e-6
1970,M,Millwright,91451,109261808,8.369896277022983e-4
1970,M,Miner,271064,109261808,0.002480866873445843
1970,M,Model Maker,42759,109261808,3.913444302514196e-4
1970,M,Molder,56384,109261808,5.160449111367442e-4
1970,M,Motion Picture Projectionist,20335,109261808,1.8611260761857427e-4
1970,M,Motorman,13617,109261808,1.24627262254346e-4
1970,M,Musician / Music Teacher,150233,109261808,0.0013749818234748596
1970,M,Newsboy,250617,109261808,0.0022937292049935694
1970,M,Nurse,90047,109261808,8.241397579655647e-4
1970,M,Nutritionist,3205,109261808,2.933321403577726e-5
1970,M,Office Machine Operator,159568,109261808,0.0014604188134979424
1970,M,Oiler / Greaser,56403,109261808,5.162188053853182e-4
1970,M,Operative,5939103,109261808,0.05435662386256687
1970,M,Optician / Lens Grinder,23534,109261808,2.1539090768111764e-4
1970,M,Optometrist,20031,109261808,1.833302996413898e-4
1970,M,Painter,631217,109261808,0.0057771055737975705
1970,M,Parking Attendant,621579,109261808,0.005688895428126175
1970,M,Pharmacist,107984,109261808,9.88305080948322e-4
1970,M,Photo Developer,41276,109261808,3.777715265337729e-4
1970,M,Photographer,66716,109261808,6.106067730455275e-4
1970,M,Physician / Surgeon,269060,109261808,0.002462525606385719
1970,M,Piano / Organ Tuner,8118,109261808,7.429860578547263e-5
1970,M,Pilot,51099,109261808,4.676748530465467e-4
1970,M,Plasterer,36556,109261808,3.3457253425643477e-4
1970,M,Plumber,426834,109261808,0.003906525141886724
1970,M,Policeman / Detective,391239,109261808,0.0035807479956765863
1970,M,Porter,29337,109261808,2.685018721271755e-4
1970,M,Postmaster,30154,109261808,2.759793248158588e-4
1970,M,Power Station Operator,23836,109261808,2.181549110005575e-4
1970,M,Pressman,147758,109261808,0.001352329809515874
1970,M,Produce Grader,12425,109261808,1.1371768623854366e-4
1970,M,Professional - Misc,907129,109261808,0.008302342937616409
1970,M,Professor,175361,109261808,0.0016049615433784512
1970,M,Professor - Agriculture,4806,109261808,4.398609256035741e-5
1970,M,Professor - Biology,17827,109261808,1.6315856680680226e-4
1970,M,Professor - Chemistry,14525,109261808,1.329375768704102e-4
1970,M,Professor - Economics,10217,109261808,9.350934408846685e-5
1970,M,Professor - Engineering,16335,109261808,1.4950329212930468e-4
1970,M,Professor - Mathematics,24749,109261808,2.2651098726098328e-4
1970,M,Professor - Medical,13320,109261808,1.2190902057926773e-4
1970,M,Professor - Physics,14037,109261808,1.284712403807193e-4
1970,M,Professor - Psychology,10322,109261808,9.447033862006018e-5
1970,M,Professor - Science,3906,109261808,3.574899657527175e-5
1970,M,Professor - Social Science,31253,109261808,2.8603773424653564e-4
1970,M,Psychologist,16925,109261808,1.5490316616397195e-4
1970,M,Public Officials,252529,109261808,0.00231122845779744
1970,M,Purchasing Agent,152374,109261808,0.001394576959590491
1970,M,Radio Operator,51476,109261808,4.7112528103141036e-4
1970,M,Railroad Brakeman,57785,109261808,5.288673238868608e-4
1970,M,Railroad Conductor,53684,109261808,4.913336231814871e-4
1970,M,Railroad Switchman,62820,109261808,5.749492997589789e-4
1970,M,Real Estate Agent,208549,109261808,0.0019087090339929209
1970,M,Recreation Attendant,146544,109261808,0.0013412188822648807
1970,M,Religious Worker,17126,109261808,1.5674278426730775e-4
1970,M,Road Machinery Operator,394873,109261808,0.0036140075587985875
1970,M,Roller,19733,109261808,1.806029056374392e-4
1970,M,Roofer,73714,109261808,6.746547704940047e-4
1970,M,Sailor,42272,109261808,3.86887246090601e-4
1970,M,Salesman,3021401,109261808,0.027652855607148658
1970,M,Sawyer,114909,109261808,0.0010516849583891198
1970,M,Scientist,802,109261808,7.340167755598553e-6
1970,M,Scientist - Agriculture,12623,109261808,1.155298473552625e-4
1970,M,Scientist - Biology,22333,109261808,2.0439896070546443e-4
1970,M,Scientist - Geology,21138,109261808,1.9346192770304516e-4
1970,M,Scientist - Physics,21536,109261808,1.9710455459422748e-4
1970,M,Scientist - Social,10112,109261808,9.254834955687353e-5
1970,M,Secretary,166371,109261808,0.0015226821068163178
1970,M,Security Guard,403058,109261808,0.0036889193706185056
1970,M,Service Attendant,57294,109261808,5.24373530410553e-4
1970,M,Service Worker,1009079,109261808,0.009235422866149166
1970,M,Serviceman,407903,109261808,0.0037332624040048836
1970,M,Sheriff / Bailiff,37065,109261808,3.3923106965244435e-4
1970,M,Ship Officers,28364,109261808,2.5959665613441065e-4
1970,M,Shipping and Receiving,409220,109261808,0.0037453160211297254
1970,M,Shoemaker,85438,109261808,7.819566741930538e-4
1970,M,Social Worker,147737,109261808,0.0013521376106095553
1970,M,Sports Instructor / Official,65403,109261808,5.985897652361747e-4
1970,M,Stationary Engineer,201808,109261808,0.0018470131850646294
1970,M,Statistician / Actuary,17925,109261808,1.6405549503628936e-4
1970,M,Stock Broker,97647,109261808,8.936974573951769e-4
1970,M,Stone Cutter,7016,109261808,6.421273936817887e-5
1970,M,Street Car Conductor,12222,109261808,1.1185976347746323e-4
1970,M,Surveyor,70528,109261808,6.454954507068014e-4
1970,M,Tailor,56304,109261808,5.153127248269587e-4
1970,M,Taxi Cab Driver / Chauffeur,183626,109261808,0.0016806055415081545
1970,M,Teacher,950391,109261808,0.008698290989290603
1970,M,Teamster,11323,109261808,1.0363181982124989e-4
1970,M,Technician,160324,109261808,0.0014673379741254144
1970,M,Technician - Medical / Dental,107186,109261808,9.810015225082125e-4
1970,M,Technician - Testing,313412,109261808,0.00286844969653074
1970,M,Telegraph Messenger,2505,109261808,2.292658382515508e-5
1970,M,Telegraph Operator,13520,109261808,1.237394863537312e-4
1970,M,Telephone Operator,30156,109261808,2.7599762947360344e-4
1970,M,Temperer,22225,109261808,2.0341050918725416e-4
1970,M,Therapist,36159,109261808,3.309390596941248e-4
1970,M,Ticket Agent,68007,109261808,6.224224296196893e-4
1970,M,Tool Maker,214270,109261808,0.0019610695074714487
1970,M,Truck / Tractor Driver,1582606,109261808,0.014484530587302747
1970,M,Typesetter,150058,109261808,0.001373380165922204
1970,M,Union Official,49489,109261808,4.5293960356211567e-4
1970,M,Upholsterer,66008,109261808,6.041269242039268e-4
1970,M,Usher,20237,109261808,1.8521567938908716e-4
1970,M,Veterinarian,17025,109261808,1.5581839905120368e-4
1970,M,Waiter / Waitress,178989,109261808,0.0016381661925272187
1970,M,Weaver,28449,109261808,2.603746040885576e-4
1970,M,Welder,576267,109261808,0.005274185102263729
1970,F,Accountant / Auditor,248441,109261808,0.0022738137373674067
1970,F,Actor,11127,109261808,1.0183796336227569e-4
1970,F,Advertising Agent,19544,109261808,1.7887311548057123e-4
1970,F,Agent,1102,109261808,1.0085866417293771e-5
1970,F,Apprentice,1103,109261808,1.0095018746166089e-5
1970,F,Apprentice - Auto Mechanic,100,109261808,9.152328872317398e-7
1970,F,Apprentice - Bricklayer,200,109261808,1.8304657744634795e-6
1970,F,Apprentice - Construction,302,109261808,2.764003319439854e-6
1970,F,Apprentice - Electrician,500,109261808,4.576164436158699e-6
1970,F,Apprentice - Machinist,401,109261808,3.6700838777992765e-6
1970,F,Apprentice - Mechanic,201,109261808,1.839618103335797e-6
1970,F,Apprentice - Plumber,200,109261808,1.8304657744634795e-6
1970,F,Apprentice - Printing,1100,109261808,1.0067561759549138e-5
1970,F,Architect,2606,109261808,2.385096904125914e-5
1970,F,Artist / Art Teacher,51690,109261808,4.7308387941008627e-4
1970,F,Auctioneer,800,109261808,7.321863097853918e-6
1970,F,Author,12021,109261808,1.1002014537412743e-4
1970,F,Baker,49583,109261808,4.537999224761135e-4
1970,F,Bank Teller,312725,109261808,0.002862162046595458
1970,F,Barber / Beautician,640008,109261808,0.005857563696914113
1970,F,Bartender,61604,109261808,5.63820067850241e-4
1970,F,Bill Collector,30353,109261808,2.7780063826144996e-4
1970,F,Blacksmith,500,109261808,4.576164436158699e-6
1970,F,Blaster,402,109261808,3.679236206671594e-6
1970,F,Boarding House Keeper,10713,109261808,9.804889920913628e-5
1970,F,Boatman,100,109261808,9.152328872317398e-7
1970,F,Boilermaker,602,109261808,5.509701981135073e-6
1970,F,Bookbinder,35459,109261808,3.245324294835026e-4
1970,F,Bookkeeper,1840579,109261808,0.016845584323481082
1970,F,Bootblack,1002,109261808,9.170633530062033e-6
1970,F,Building Manager,50878,109261808,4.6565218836576455e-4
1970,F,Bus Driver,83046,109261808,7.600643035304706e-4
1970,F,Buyer - Farm,1103,109261808,1.0095018746166089e-5
1970,F,Buyer - Store,150434,109261808,0.0013768214415781953
1970,F,Cabinet Maker,6113,109261808,5.594818639647625e-5
1970,F,Carpenter,15824,109261808,1.448264520755505e-4
1970,F,Cashier,1236998,109261808,0.011321412510398875
1970,F,Cement / Concrete Finisher,1201,109261808,1.0991946975653194e-5
1970,F,Chainman,602,109261808,5.509701981135073e-6
1970,F,Charwoman,406102,109261808,0.0037167790597058396
1970,F,Chemist,19839,109261808,1.8157305249790485e-4
1970,F,Chiropractor,2205,109261808,2.018088516345986e-5
1970,F,Clergyman,8308,109261808,7.603754827121294e-5
1970,F,Clerical Worker,5105863,109261808,0.04673053735299713
1970,F,College President / Dean,15025,109261808,1.375137413065689e-4
1970,F,Constable,200,109261808,1.8304657744634795e-6
1970,F,Cook,867535,109261808,0.007939965628245874
1970,F,Counter Worker,217777,109261808,0.001993166724826666
1970,F,Craftsman,62514,109261808,5.721486871240498e-4
1970,F,Cranemen / Hoistmen,2404,109261808,2.2002198609051023e-5
1970,F,Creditor,22537,109261808,2.0626603579541717e-4
1970,F,Crossing Guard / Toll Collector,31948,109261808,2.9239860281279624e-4
1970,F,Dancer / Dance Teacher,10013,109261808,9.16422689985141e-5
1970,F,Decorator,66709,109261808,6.105427067434212e-4
1970,F,Delivery Man,35857,109261808,3.281750563746849e-4
1970,F,Demonstrator,76833,109261808,7.032008842467626e-4
1970,F,Dentist,4605,109261808,4.214647445702162e-5
1970,F,Designer,41775,109261808,3.823385386410593e-4
1970,F,Dispatcher,16128,109261808,1.47608760052735e-4
1970,F,Doctor Office Attendant,298831,109261808,0.00273499958924348
1970,F,Draftsman,32359,109261808,2.9616020997931867e-4
1970,F,Dressmaker / Seamstress,163170,109261808,0.0014933855020960298
1970,F,Dyer,3107,109261808,2.8436285806290154e-5
1970,F,Economist,10717,109261808,9.808550852462555e-5
1970,F,Editor / Reporter,117199,109261808,0.0010726437915067268
1970,F,Electrician,13323,109261808,1.2193647756588468e-4
1970,F,Electrotyper,301,109261808,2.7548509905675366e-6
1970,F,Elevator Operator,19036,109261808,1.7422373241343398e-4
1970,F,Engineer,4508,109261808,4.125869855640683e-5
1970,F,Engineer - Aeuronautical,2003,109261808,1.8332114731251748e-5
1970,F,Engineer - Chemical,1205,109261808,1.1028556291142464e-5
1970,F,Engineer - Civil,3405,109261808,3.116367981024074e-5
1970,F,Engineer - Electrical,6709,109261808,6.140297440437742e-5
1970,F,Engineer - Industrial,6610,109261808,6.0496893846018e-5
1970,F,Engineer - Mechanical,1704,109261808,1.5595568398428844e-5
1970,F,Engineer - Metallurgical,401,109261808,3.6700838777992765e-6
1970,F,Engineer - Mining,201,109261808,1.839618103335797e-6
1970,F,Engraver,3504,109261808,3.206976036860016e-5
1970,F,Entertainer,26138,109261808,2.3922357206463213e-4
1970,F,Farm Advisor,10811,109261808,9.894582743862338e-5
1970,F,Farm Foreman,4011,109261808,3.670999110686508e-5
1970,F,Farm Laborer,516273,109261808,0.004725100283897919
1970,F,Farm Manager,4006,109261808,3.6664229462503496e-5
1970,F,Farmer,112396,109261808,0.0010286851559329862
1970,F,Fireman,9011,109261808,8.247163546845207e-5
1970,F,Fisherman,3008,109261808,2.753020524793073e-5
1970,F,Foremen,170726,109261808,0.00156254049905526
1970,F,Forgemen,1304,109261808,1.1934636849501887e-5
1970,F,Forrester,3109,109261808,2.845459046403479e-5
1970,F,Funeral Director,4205,109261808,3.8485542908094656e-5
1970,F,Furnaceman,3505,109261808,3.207891269747248e-5
1970,F,Furrier,802,109261808,7.340167755598553e-6
1970,F,Gardener / Groundskeeper,20631,109261808,1.8882169696478023e-4
1970,F,Glazier,1504,109261808,1.3765102623965366e-5
1970,F,Hospital Attendant,984420,109261808,0.009009735588486693
1970,F,Household Worker,2152078,109261808,0.01969652561487908
1970,F,Huckster,170465,109261808,0.0015601517412195851
1970,F,Human Resources,126330,109261808,0.0011562137064398568
1970,F,Inspector,28647,109261808,2.621867652052765e-4
1970,F,Insulation Worker,900,109261808,8.237095985085658e-6
1970,F,Insurance Agent,110316,109261808,0.001009648311878566
1970,F,Janitor,238126,109261808,0.0021794074650494525
1970,F,Jeweler,9316,109261808,8.526309577450887e-5
1970,F,Job Setter,3011,109261808,2.7557662234547683e-5
1970,F,Laborer,474892,109261808,0.0043463677628325535
1970,F,Laundry / Dry Cleaning,416819,109261808,0.003814864568230465
1970,F,Lawyer / Judge,17728,109261808,1.6225248624844281e-4
1970,F,Librarian,146646,109261808,0.0013421524198098571
1970,F,Library Attendant,136732,109261808,0.0012514162313697025
1970,F,Lithographer,5615,109261808,5.139032661806219e-5
1970,F,Locomotive Engineer,800,109261808,7.321863097853918e-6
1970,F,Locomotive Fireman,100,109261808,9.152328872317398e-7
1970,F,Longshoreman,601,109261808,5.500549652262756e-6
1970,F,Loom Fixer,300,109261808,2.745698661695219e-6
1970,F,Lumberman,4105,109261808,3.757031002086292e-5
1970,F,Machinist,17829,109261808,1.6317687146454689e-4
1970,F,Mail Carrier,27746,109261808,2.539405168913185e-4
1970,F,Manager / Owner,997653,109261808,0.009130848356454068
1970,F,Mason,3402,109261808,3.1136222823623784e-5
1970,F,Mathematician,1902,109261808,1.740772951514769e-5
1970,F,Meat Cutter,17125,109261808,1.5673363193843544e-4
1970,F,Mechanic,36966,109261808,3.3832498909408494e-4
1970,F,Mechanic - Airplane,5511,109261808,5.043848441534118e-5
1970,F,Mechanic - Automobile,15418,109261808,1.4111060655338964e-4
1970,F,Mechanic - Office Machines,2406,109261808,2.2020503266795658e-5
1970,F,Mechanic - Radio / Television,7808,109261808,7.146138383505423e-5
1970,F,Mechanic - Railroad,702,109261808,6.424934868366813e-6
1970,F,Messenger,19726,109261808,1.8053883933533298e-4
1970,F,Metal Filer,56876,109261808,5.205478569419243e-4
1970,F,Metal Heater,601,109261808,5.500549652262756e-6
1970,F,Metal Worker,5616,109261808,5.13994789469345e-5
1970,F,Midwife,1203,109261808,1.1010251633397829e-5
1970,F,Military,60304,109261808,5.519220403162284e-4
1970,F,Miller,100,109261808,9.152328872317398e-7
1970,F,Milliner,4505,109261808,4.123124156978987e-5
1970,F,Millwright,901,109261808,8.246248313957975e-6
1970,F,Miner,10623,109261808,9.722518961062771e-5
1970,F,Model Maker,2403,109261808,2.1993046280178706e-5
1970,F,Molder,11423,109261808,1.0454705270848164e-4
1970,F,Motion Picture Projectionist,1301,109261808,1.1907179862884934e-5
1970,F,Motorman,100,109261808,9.152328872317398e-7
1970,F,Musician / Music Teacher,213735,109261808,0.001956173011524759
1970,F,Newsboy,17517,109261808,1.6032134485638385e-4
1970,F,Nurse,1563833,109261808,0.014312713917382733
1970,F,Nutritionist,52883,109261808,4.8400260775476094e-4
1970,F,Office Machine Operator,612403,109261808,0.005604913658393791
1970,F,Oiler / Greaser,2306,109261808,2.1105270379563918e-5
1970,F,Operative,6135206,109261808,0.05615142301141493
1970,F,Optician / Lens Grinder,8509,109261808,7.787716637454874e-5
1970,F,Optometrist,902,109261808,8.255400642830292e-6
1970,F,Painter,65407,109261808,5.98626374551664e-4
1970,F,Parking Attendant,22439,109261808,2.0536910756593007e-4
1970,F,Pharmacist,20235,109261808,1.8519737473134254e-4
1970,F,Photo Developer,47477,109261808,4.345251178710131e-4
1970,F,Photographer,15632,109261808,1.4306920493206555e-4
1970,F,Physician / Surgeon,31353,109261808,2.8695296713376737e-4
1970,F,Piano / Organ Tuner,500,109261808,4.576164436158699e-6
1970,F,Pilot,804,109261808,7.358472413343188e-6
1970,F,Plasterer,1201,109261808,1.0991946975653194e-5
1970,F,Plumber,5604,109261808,5.12896510004667e-5
1970,F,Policeman / Detective,18734,109261808,1.7145972909399414e-4
1970,F,Porter,600,109261808,5.491397323390438e-6
1970,F,Postmaster,16728,109261808,1.5310015737612543e-4
1970,F,Power Station Operator,802,109261808,7.340167755598553e-6
1970,F,Pressman,19231,109261808,1.7600843654353587e-4
1970,F,Produce Grader,56705,109261808,5.18982808704758e-4
1970,F,Professional - Misc,764981,109261808,0.007001357693074235
1970,F,Professor,109100,109261808,9.98519079969828e-4
1970,F,Professor - Agriculture,301,109261808,2.7548509905675366e-6
1970,F,Professor - Biology,6407,109261808,5.863897108493756e-5
1970,F,Professor - Chemistry,2702,109261808,2.472959261300161e-5
1970,F,Professor - Economics,903,109261808,8.26455297170261e-6
1970,F,Professor - Engineering,1303,109261808,1.192548452062957e-5
1970,F,Professor - Mathematics,8811,109261808,8.064116969398859e-5
1970,F,Professor - Medical,17730,109261808,1.6227079090618747e-4
1970,F,Professor - Physics,1000,109261808,9.152328872317398e-6
1970,F,Professor - Psychology,3308,109261808,3.0275903909625952e-5
1970,F,Professor - Science,201,109261808,1.839618103335797e-6
1970,F,Professor - Social Science,8218,109261808,7.521383867270438e-5
1970,F,Psychologist,14422,109261808,1.319948869965615e-4
1970,F,Public Officials,84936,109261808,7.773622050991504e-4
1970,F,Purchasing Agent,28844,109261808,2.63989773993123e-4
1970,F,Radio Operator,11417,109261808,1.0449213873524772e-4
1970,F,Railroad Brakeman,600,109261808,5.491397323390438e-6
1970,F,Railroad Conductor,901,109261808,8.246248313957975e-6
1970,F,Railroad Switchman,800,109261808,7.321863097853918e-6
